Word                Fre/%
is                1.5913867529165984
eu                1.3585622774009236
it                1.094904290262903
we                1.0313495013963457
be                0.9784920525050654
said                0.9677947117381291
have                0.9357026894373198
will                0.7796473653078947
he                0.7746133225940423
was                0.7576234284347902
are                0.755106407077864
has                0.7418920449540014
i                0.7267899168234784
leave                0.6940686391724034
not                0.6336601266061743
would                0.5927585295561233
britain                0.5518569325060724
vote                0.5493399111491462
brexit                0.5235404422406523
our                0.5191356548660315
but                0.48263884519060146
people                0.4643904403528864
remain                0.46313192967442324
they                0.4606149083174971
uk                0.44928831221132914
referendum                0.4442542694974767
who                0.4316691627128456
if                0.42411809864206695
his                0.4203425666066777
their                0.3907675656627947
european                0.3863627782881738
you                0.37692394819970043
been                0.3756654375212374
which                0.37440692684277427
there                0.34042713852427037
more                0.33665160648888104
out                0.33539309581041793
mr                0.32847128707887085
country                0.30581809486653494
all                0.3039303288488403
europe                0.2926037327426723
can                0.2913452220642092
could                0.27876011527957817
what                0.2762430939226519
campaign                0.2699505405303364
no                0.2661750084949471
per                0.26428724247725244
minister                0.26428724247725244
british                0.2592531997634
one                0.2586239444241684
had                0.2561069230672422
cameron                0.25296064637108445
its                0.2523313910318529
cent                0.24037553958645339
were                0.23785851822952717
now                0.23282447551567476
than                0.22464415610566457
prime                0.21205904932103348
us                0.2026202192325602
should                0.20199096389332863
just                0.1956984105010131
when                0.19506915516178155
think                0.19381064448331844
back                0.18940585710869756
union                0.18563032507330823
she                0.1850010697340767
brussels                0.1837425590556136
year                0.18122553769868738
last                0.18059628235945582
her                0.17367447362790872
only                0.17115745227098253
voters                0.1686404309140563
world                0.1673819202355932
time                0.1579430901471199
because                0.15605532412942524
result                0.15353830277249902
other                0.15227979209403592
david                0.15165053675480436
very                0.15039202607634125
leader                0.1497627707371097
get                0.14913351539787814
labour                0.14913351539787814
make                0.14724574938018348
take                0.14598723870172037
way                0.14598723870172037
like                0.14598723870172037
want                0.13969468530940485
being                0.1390654299701733
added                0.1378069192917102
them                0.13654840861324707
years                0.13403138725632086
many                0.13403138725632086
most                0.13403138725632086
say                0.13277287657785777
then                0.13088511056016308
immigration                0.13088511056016308
farage                0.12899734454246845
day                0.1283680892032369
some                0.12710957852477378
control                0.12585106784631067
before                0.12585106784631067
new                0.12459255716784758
countries                0.12396330182861601
told                0.12333404648938447
going                0.12270479115015293
first                0.12207553581092136
my                0.12207553581092136
government                0.12018776979322669
own                0.11955851445399515
go                0.11892925911476358
political                0.11830000377553204
how                0.11767074843630049
stay                0.11767074843630049
any                0.11767074843630049
mp                0.11704149309706893
party                0.11578298241860581
two                0.11515372707937427
made                0.11452447174014273
right                0.1120074503832165
today                0.1120074503832165
economy                0.11011968436552184
former                0.11011968436552184
economic                0.10697340766936407
while                0.10508564165166942
member                0.10508564165166942
may                0.10445638631243787
even                0.10319787563397476
see                0.10256862029474319
come                0.10256862029474319
where                0.10256862029474319
london                0.10193936495551165
against                0.1013101096162801
decision                0.1013101096162801
believe                0.1013101096162801
part                0.10068085427704854
future                0.10005159893781698
debate                0.09942234359858544
much                0.09942234359858544
week                0.09879308825935387
voted                0.09879308825935387
public                0.09879308825935387
support                0.09816383292012233
such                0.09690532224165922
market                0.09564681156319611
saying                0.09501755622396456
need                0.09312979020626991
through                0.09312979020626991
free                0.09312979020626991
tory                0.09250053486703835
your                0.09250053486703835
why                0.09124202418857523
me                0.08998351351011213
put                0.08935425817088058
thursday                0.08872500283164902
leaving                0.08872500283164902
these                0.08809574749241748
must                0.08809574749241748
around                0.08746649215318592
well                0.08683723681395436
voting                0.0862079814747228
know                0.08557872613549126
bloc                0.08494947079625971
migration                0.08494947079625971
work                0.08494947079625971
membership                0.08432021545702816
turkey                0.08432021545702816
polling                0.08432021545702816
england                0.0836909601177966
him                0.0836909601177966
scotland                0.0836909601177966
june                0.08306170477856505
whether                0.08243244943933349
here                0.08180319410010194
next                0.08117393876087038
morning                0.08054468342163884
polls                0.07928617274317573
ukip                0.07928617274317573
united                0.07802766206471262
called                0.07802766206471262
change                0.07739840672548107
bank                0.07676915138624951
cox                0.07613989604701796
says                0.0755106407077864
votes                0.0755106407077864
states                0.07488138536855485
financial                0.07362287469009174
johnson                0.07299361935086018
commission                0.07299361935086018
great                0.07299361935086018
seen                0.07236436401162864
long                0.07236436401162864
under                0.07173510867239709
better                0.07047659799393398
never                0.07047659799393398
still                0.07047659799393398
osborne                0.07047659799393398
parliament                0.06984734265470242
migrants                0.06984734265470242
both                0.06921808731547087
nigel                0.06921808731547087
euro                0.06858883197623931
trade                0.06858883197623931
2016                0.06858883197623931
poll                0.06795957663700776
number                0.06795957663700776
between                0.06733032129777622
place                0.06733032129777622
don’t                0.06733032129777622
million                0.06733032129777622
national                0.06733032129777622
good                0.06670106595854466
outside                0.06670106595854466
deal                0.06670106595854466
pound                0.06607181061931311
every                0.06544255528008154
warned                0.06481329994085
camp                0.06481329994085
become                0.06481329994085
group                0.06481329994085
since                0.06418404460161845
money                0.06418404460161845
open                0.06418404460161845
three                0.06418404460161845
borders                0.06355478926238689
far                0.06355478926238689
policy                0.06355478926238689
days                0.06355478926238689
it’s                0.06355478926238689
independence                0.06355478926238689
things                0.06355478926238689
left                0.06292553392315534
historic                0.06292553392315534
twitter                0.06292553392315534
end                0.06229627858392379
without                0.06229627858392379
away                0.06229627858392379
too                0.06229627858392379
movement                0.06103776790546068
same                0.06103776790546068
don                0.06103776790546068
happen                0.06103776790546068
another                0.06040851256622912
crisis                0.059779257226997576
britain’s                0.059779257226997576
point                0.059779257226997576
asked                0.05915000188776602
came                0.058520746548534466
side                0.058520746548534466
children                0.058520746548534466
thing                0.058520746548534466
german                0.057891491209302905
campaigners                0.057891491209302905
 he                0.057891491209302905
coming                0.057891491209302905
democracy                0.057262235870071364
