Word                Fre/%
is                1.3066871637202153
it                1.232705611068409
eu                1.0443889315910837
we                1.0030745580322828
be                0.9828977709454265
have                0.9108378170637971
was                0.847425057647963
i                0.8426210607345672
he                0.8051498847040739
will                0.7916986933128364
said                0.7215603382013835
but                0.6985011529592621
leave                0.6956187548039969
are                0.6619907763259032
vote                0.627401998462721
brexit                0.6206764027671022
has                0.605303612605688
remain                0.559185242121445
they                0.5514988470407379
not                0.5514988470407379
more                0.5418908531898539
our                0.5361260568793236
referendum                0.5073020753266718
people                0.5034588777863183
would                0.49577248270561103
if                0.4621445042275173
you                0.4621445042275173
their                0.4410069177555726
who                0.4352421214450423
britain                0.42179093005380475
uk                0.4189085318985396
out                0.3900845503458878
been                0.3737509607993851
his                0.356456571867794
could                0.33435818601076095
about                0.32955418908531897
all                0.3276325903151422
there                0.32090699461952343
campaign                0.3074558032282859
what                0.302651806302844
one                0.3016910069177556
european                0.297847809377402
had                0.29400461183704846
can                0.2805534204458109
which                0.2699846272098386
country                0.25749423520368947
europe                0.25172943889315913
us                0.24308224442736356
she                0.24212144504227517
than                0.24116064565718678
no                0.23923904688700998
were                0.23827824750192161
now                0.23443504996156803
labour                0.23155265180630283
british                0.22770945426594927
cameron                0.22386625672559568
just                0.21425826287471178
when                0.21137586471944658
its                0.2104150653343582
voted                0.2094542659492698
union                0.2065718677940046
over                0.20368946963873943
read                0.19984627209838585
how                0.19888547271329746
my                0.1921598770176787
think                0.1787086856264412
mr                0.17582628747117604
voters                0.17582628747117604
david                0.17486548808608762
like                0.17294388931591084
should                0.17102229054573406
year                0.17006149116064567
result                0.16813989239046886
her                0.16813989239046886
minister                0.16717909300538047
farage                0.16717909300538047
want                0.16621829362029208
those                0.16237509607993852
only                0.16237509607993852
years                0.1614142966948501
two                0.16045349730976172
some                0.15757109915449655
because                0.15757109915449655
other                0.15468870099923138
them                0.15180630284396618
get                0.1479631053036126
way                0.1479631053036126
future                0.1460415065334358
say                0.1460415065334358
going                0.1460415065334358
today                0.14508070714834742
take                0.14508070714834742
your                0.14411990776325903
make                0.14123750960799386
decision                0.13931591083781708
tory                0.13835511145272866
most                0.13835511145272866
many                0.13547271329746347
right                0.13547271329746347
party                0.13547271329746347
new                0.1345119139123751
time                0.1335511145272867
made                0.1325903151421983
very                0.1325903151421983
world                0.12970791698693312
prime                0.12874711760184473
last                0.12874711760184473
leader                0.12778631821675634
into                0.12586471944657956
here                0.12586471944657956
go                0.12490392006149116
down                0.12490392006149116
against                0.12394312067640276
poll                0.12394312067640276
nigel                0.12394312067640276
may                0.12202152190622598
any                0.12202152190622598
pound                0.12202152190622598
being                0.12202152190622598
see                0.12009992313604918
economy                0.11817832436587242
much                0.11721752498078401
first                0.11625672559569561
stay                0.11529592621060722
told                0.11529592621060722
england                0.11529592621060722
leaving                0.11241352805534204
day                0.11241352805534204
even                0.11049192928516527
immigration                0.11049192928516527
come                0.11049192928516527
johnson                0.10953112990007687
need                0.10953112990007687
london                0.10760953112990007
still                0.1066487317448117
know                0.10568793235972329
while                0.1037663335895465
it’s                0.10184473481936972
mp                0.10088393543428133
scotland                0.10088393543428133
ireland                0.10088393543428133
morning                0.09992313604919292
political                0.09896233666410455
where                0.09896233666410455
too                0.09800153727901614
government                0.09800153727901614
these                0.09704073789392775
own                0.09607993850883935
week                0.09607993850883935
part                0.09319754035357418
me                0.09319754035357418
boris                0.09127594158339739
must                0.09127594158339739
